seed,violations,score
1808,256,8686
1809,254,9071
1810,234,8868
1811,223,9201
1812,264,9005
1813,242,8991
1814,233,8187
1815,238,9589
1816,238,9467
1817,235,8847
1818,219,8992
1819,246,8874
1820,225,9469
1821,236,9099
1822,243,9244
1823,208,8881
1824,223,8770
1825,233,8836
1826,219,9226
1827,264,8599
1828,238,8915
1829,253,8440
1830,241,8527
1831,236,8863
1832,207,9077
1833,220,8923
1834,239,8698
1835,257,8762
1836,252,9657
1837,230,8889
1838,247,9191
1839,243,8808
1840,237,8760
1841,238,9015
1842,260,9357
1843,244,8963
1844,243,9605
1845,231,8826
1846,216,8470
1847,224,8627
1848,227,8884
1849,243,8572
1850,262,9096
1851,240,8869
1852,239,8903
1853,246,8576
1854,236,8648
1855,234,8879
1856,236,8709
1857,244,9133
1858,224,8712
1859,231,8646
1860,235,8960
1861,250,8672
1862,239,8634
1863,224,8990
1864,242,9111
1865,239,9005
1866,248,9395
1867,259,8656
1868,257,8699
